,Player ID,Age Group,Gender,Skill Level,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente
77044,77045,18-30,Female,Advanced,25,25,10,48,16,28,81,6,0,B,16,12,5,0,29,R
41848,41849,18-30,Female,Advanced,33,25,23,68,39,44,17,2,3,C,5,21,43,19,11,D
76792,76793,18-30,Female,Advanced,42,5,19,89,37,38,16,5,3,A,2,22,42,15,20,D
8777,8778,18-30,Female,Advanced,21,16,14,63,100,0,98,10,1,C,6,36,29,8,6,R
9714,9715,18-30,Female,Advanced,2,14,1,44,70,98,100,10,1,A,2,8,4,10,19,D
53781,53782,18-30,Female,Advanced,18,11,5,23,77,47,21,5,3,B,3,13,26,12,30,R
41811,41812,18-30,Female,Advanced,9,4,8,67,2,36,73,6,1,C,10,6,25,17,19,R
9125,9126,18-30,Female,Advanced,31,11,5,53,26,34,44,5,3,C,3,7,37,19,25,R
92019,92020,18-30,Female,Advanced,28,2,3,34,3,66,12,7,2,A,10,35,3,13,10,R
43541,43542,18-30,Female,Advanced,4,30,25,66,71,93,25,2,0,B,11,7,17,15,0,R
53795,53796,18-30,Female,Advanced,19,30,12,29,49,75,90,3,0,C,16,25,8,0,29,R
8766,8767,18-30,Female,Advanced,8,6,22,21,48,85,19,10,3,C,3,17,17,13,0,D
75582,75583,18-30,Female,Advanced,36,4,24,28,22,94,41,8,1,A,9,31,25,18,26,R
76793,76794,18-30,Female,Advanced,5,1,22,75,24,30,88,8,3,C,8,20,49,0,21,R
77296,77297,18-30,Female,Advanced,14,27,7,60,36,44,53,9,2,C,12,8,38,0,10,D
77297,77298,18-30,Female,Advanced,49,0,12,62,71,35,24,5,0,C,9,34,36,19,15,D
53449,53450,18-30,Female,Advanced,5,22,3,51,78,40,35,10,4,B,17,36,32,17,25,R
53441,53442,18-30,Female,Advanced,10,21,0,4,24,3,82,9,0,A,0,29,1,4,7,R
8718,8719,18-30,Female,Advanced,50,30,17,33,94,31,16,7,1,A,5,9,9,1,27,D
53432,53433,18-30,Female,Advanced,21,15,5,57,19,97,7,9,1,C,14,16,44,3,16,R
77320,77321,18-30,Female,Advanced,39,8,23,23,75,84,53,5,2,A,6,5,12,6,19,R
53797,53798,18-30,Female,Advanced,23,6,5,32,98,66,96,0,4,C,9,20,13,15,11,R
11263,11264,18-30,Female,Advanced,25,6,4,88,54,85,0,1,4,A,4,26,33,14,21,D
77341,77342,18-30,Female,Advanced,17,8,8,74,20,10,88,3,1,B,2,19,17,5,5,R
42998,42999,18-30,Female,Advanced,28,4,12,87,72,82,40,2,4,A,4,21,36,11,30,D
41806,41807,18-30,Female,Advanced,18,24,9,0,93,31,81,4,0,C,10,0,26,13,0,R
75578,75579,18-30,Female,Advanced,34,23,24,93,36,51,20,8,3,C,9,35,24,19,15,R
41996,41997,18-30,Female,Advanced,50,16,15,4,54,66,62,1,2,C,11,31,45,14,24,D
76798,76799,18-30,Female,Advanced,39,16,14,50,75,17,87,8,1,C,5,16,30,15,0,R
42880,42881,18-30,Female,Advanced,32,3,6,3,15,48,68,6,4,B,15,22,22,6,8,D
92065,92066,18-30,Female,Advanced,29,1,9,56,50,52,56,4,3,C,7,21,2,15,16,D
53388,53389,18-30,Female,Advanced,23,4,1,61,80,54,36,7,4,C,3,29,17,20,25,R
42884,42885,18-30,Female,Advanced,13,17,5,18,47,50,77,3,2,B,10,25,26,1,21,D
75565,75566,18-30,Female,Advanced,13,15,13,57,99,81,37,4,4,A,9,17,26,4,20,R
53474,53475,18-30,Female,Advanced,28,29,22,11,0,96,62,10,4,B,2,32,24,16,18,D
9122,9123,18-30,Female,Advanced,31,19,24,97,38,99,36,10,3,C,1,23,37,3,18,D
75950,75951,18-30,Female,Advanced,22,4,6,50,97,93,52,8,3,B,11,17,41,16,21,R
90001,90002,18-30,Female,Advanced,36,17,8,54,41,35,94,7,1,C,7,0,4,6,27,D
8910,8911,18-30,Female,Advanced,14,6,13,48,31,96,100,10,3,B,18,32,47,10,28,D
10605,10606,18-30,Female,Advanced,5,2,9,71,60,10,67,5,4,C,6,13,36,15,0,R
43415,43416,18-30,Female,Advanced,8,12,24,26,70,48,70,6,3,C,12,23,40,17,30,D
75670,75671,18-30,Female,Advanced,9,18,2,31,11,99,30,1,0,B,2,32,48,10,23,R
42921,42922,18-30,Female,Advanced,38,23,12,33,41,82,85,0,2,A,4,30,37,0,21,D
8891,8892,18-30,Female,Advanced,42,23,11,42,82,56,89,0,4,B,18,32,3,16,2,R
75651,75652,18-30,Female,Advanced,26,26,7,68,67,96,58,10,3,A,17,25,39,9,2,R
43425,43426,18-30,Female,Advanced,11,15,11,96,46,17,58,2,4,B,6,11,10,20,14,R
11193,11194,18-30,Female,Advanced,31,16,10,64,26,46,72,0,1,A,7,23,31,8,18,D
92032,92033,18-30,Female,Advanced,11,0,3,58,56,96,46,8,4,A,14,14,40,13,22,D
89828,89829,18-30,Female,Advanced,37,16,20,20,80,0,34,5,0,A,12,35,41,15,1,R
42918,42919,18-30,Female,Advanced,16,19,17,44,49,72,21,10,3,A,6,29,0,15,15,D
77265,77266,18-30,Female,Advanced,1,26,9,14,92,62,0,8,3,C,4,29,33,16,20,D
11017,11018,18-30,Female,Advanced,47,6,8,36,73,74,65,10,4,A,12,11,46,17,3,R
85433,85434,18-30,Female,Advanced,34,10,3,68,18,13,67,3,1,B,18,18,26,9,20,R
11198,11199,18-30,Female,Advanced,32,2,25,0,88,65,67,8,2,C,2,17,24,17,5,D
89862,89863,18-30,Female,Advanced,17,15,1,20,30,1,75,7,3,B,1,4,38,5,27,R
43467,43468,18-30,Female,Advanced,24,23,22,34,95,87,3,0,2,A,3,8,31,7,22,D
43489,43490,18-30,Female,Advanced,25,7,11,68,69,44,59,6,0,C,17,22,10,14,21,R
75625,75626,18-30,Female,Advanced,33,3,9,74,97,67,35,5,3,C,6,24,25,3,13,D
54567,54568,18-30,Female,Advanced,34,18,19,54,73,58,10,1,2,A,13,29,42,6,13,R
75597,75598,18-30,Female,Advanced,2,15,1,45,37,95,88,10,1,B,18,5,24,2,7,R
92027,92028,18-30,Female,Advanced,1,6,10,34,50,70,60,4,4,B,9,4,15,3,27,D
41833,41834,18-30,Female,Advanced,23,3,23,24,73,19,40,9,3,C,12,36,20,18,24,R
77252,77253,18-30,Female,Advanced,12,12,0,98,15,47,38,10,4,C,8,8,26,2,15,D
42907,42908,18-30,Female,Advanced,45,22,4,92,64,14,7,9,3,C,2,1,50,20,8,R
42994,42995,18-30,Female,Advanced,29,18,4,62,44,10,0,7,1,A,1,1,34,18,20,D
9118,9119,18-30,Female,Advanced,0,6,7,10,74,24,81,2,4,A,4,4,46,10,7,R
98165,98166,18-30,Female,Advanced,12,7,20,42,44,63,66,10,0,A,14,0,42,19,11,R
11481,11482,18-30,Female,Advanced,2,27,0,3,37,95,89,5,1,A,13,12,47,12,19,R
8439,8440,18-30,Female,Advanced,36,10,16,6,89,19,49,10,0,C,10,8,14,10,9,D
53685,53686,18-30,Female,Advanced,48,10,3,88,32,15,8,10,0,A,17,21,17,9,0,D
10341,10342,18-30,Female,Advanced,40,30,5,21,72,96,30,2,1,B,10,14,6,1,10,D
76140,76141,18-30,Female,Advanced,28,10,4,58,13,5,30,2,4,B,5,15,8,11,18,R
42406,42407,18-30,Female,Advanced,17,30,12,7,89,94,90,10,4,A,12,12,40,10,29,R
85492,85493,18-30,Female,Advanced,36,12,24,37,77,33,30,9,3,A,17,25,10,17,26,D
53666,53667,18-30,Female,Advanced,18,30,19,68,52,80,92,1,0,C,12,28,2,9,4,D
11687,11688,18-30,Female,Advanced,0,26,22,89,56,10,35,8,1,C,8,34,41,11,14,R
11688,11689,18-30,Female,Advanced,24,19,5,83,32,51,46,1,1,A,9,2,11,6,14,R
7948,7949,18-30,Female,Advanced,50,8,10,36,59,48,20,1,0,C,1,9,49,20,13,R
42621,42622,18-30,Female,Advanced,37,7,25,53,81,31,42,10,2,C,4,17,12,19,15,R
75855,75856,18-30,Female,Advanced,32,4,3,7,97,21,92,9,4,C,3,15,48,20,5,R
10314,10315,18-30,Female,Advanced,39,25,11,92,1,89,64,6,3,C,5,5,45,18,27,D
85505,85506,18-30,Female,Advanced,25,12,24,54,89,62,33,0,4,B,12,19,12,3,8,D
76168,76169,18-30,Female,Advanced,17,22,1,33,95,87,87,4,0,A,2,7,7,11,21,R
11706,11707,18-30,Female,Advanced,20,12,19,9,20,58,84,7,3,A,12,16,38,2,30,R
77933,77934,18-30,Female,Advanced,29,20,23,29,85,68,92,10,0,B,4,6,42,2,20,R
10307,10308,18-30,Female,Advanced,45,25,0,6,41,3,37,3,2,B,1,15,4,9,14,R
9366,9367,18-30,Female,Advanced,24,9,21,22,25,97,66,7,0,C,10,15,35,16,4,R
41536,41537,18-30,Female,Advanced,23,27,5,51,81,75,56,8,1,C,3,32,40,2,0,R
43074,43075,18-30,Female,Advanced,12,2,8,51,57,32,33,0,0,C,10,9,26,14,8,D
41533,41534,18-30,Female,Advanced,35,12,16,2,77,9,35,8,2,C,2,24,24,15,3,R
10199,10200,18-30,Female,Advanced,13,11,3,43,25,52,59,10,1,B,14,4,48,3,19,D
41528,41529,18-30,Female,Advanced,22,15,23,69,20,89,83,6,4,A,15,31,22,20,29,R
44047,44048,18-30,Female,Advanced,22,24,12,97,18,13,93,7,3,B,13,33,43,19,27,D
75298,75299,18-30,Female,Advanced,12,3,4,76,60,0,56,2,3,B,3,21,36,17,8,D
97572,97573,18-30,Female,Advanced,35,15,22,72,19,6,68,3,1,C,0,8,18,16,28,D
75295,75296,18-30,Female,Advanced,19,28,20,6,29,25,27,9,1,B,16,18,47,11,9,R
41526,41527,18-30,Female,Advanced,42,0,17,56,85,95,1,9,3,B,12,24,1,18,7,R
75289,75290,18-30,Female,Advanced,13,17,7,77,59,62,15,4,4,B,0,9,31,20,10,R
10201,10202,18-30,Female,Advanced,1,10,18,62,25,21,84,9,1,C,8,12,12,13,27,R
53109,53110,18-30,Female,Advanced,12,25,0,80,48,74,96,7,4,A,3,7,11,11,0,R
44035,44036,18-30,Female,Advanced,33,29,0,47,6,23,19,4,4,A,1,7,24,13,3,D
75869,75870,18-30,Female,Advanced,4,25,21,37,15,10,88,7,4,A,12,23,50,17,3,R
42102,42103,18-30,Female,Advanced,38,30,8,8,6,22,7,7,2,C,8,24,35,18,18,D
42405,42406,18-30,Female,Advanced,23,0,25,41,59,9,39,10,2,A,17,19,0,9,25,R
76850,76851,18-30,Female,Advanced,30,16,15,47,86,78,5,1,3,A,10,29,41,14,21,R
43979,43980,18-30,Female,Advanced,50,28,7,96,6,4,27,8,0,C,6,8,23,14,5,D
89968,89969,18-30,Female,Advanced,17,15,0,56,56,69,28,10,2,C,15,9,29,5,10,R
53654,53655,18-30,Female,Advanced,38,15,3,94,54,47,3,8,2,B,10,11,28,11,23,D
43093,43094,18-30,Female,Advanced,2,17,22,0,62,14,77,7,1,B,12,29,29,1,0,R
8046,8047,18-30,Female,Advanced,23,12,21,72,36,68,47,10,2,C,16,21,7,5,16,R
8421,8422,18-30,Female,Advanced,35,25,17,3,9,42,1,0,2,C,16,10,41,12,23,D
8040,8041,18-30,Female,Advanced,42,21,25,61,61,6,26,7,3,B,16,11,4,16,17,D
92075,92076,18-30,Female,Advanced,23,3,0,12,23,38,96,7,2,C,17,27,19,6,17,D
76284,76285,18-30,Female,Advanced,19,3,23,1,98,34,97,3,2,A,17,26,11,8,16,R
76260,76261,18-30,Female,Advanced,2,12,22,46,96,64,76,6,1,A,10,19,4,12,13,R
54781,54782,18-30,Female,Advanced,19,11,21,27,26,41,63,4,1,C,3,35,18,6,11,R
77889,77890,18-30,Female,Advanced,9,14,14,87,72,62,31,8,1,A,11,27,34,1,7,D
11648,11649,18-30,Female,Advanced,8,4,23,30,14,20,46,8,0,A,7,8,31,0,24,D
77916,77917,18-30,Female,Advanced,0,28,21,36,32,1,58,6,0,B,12,24,16,3,20,D
9329,9330,18-30,Female,Advanced,18,21,0,73,62,89,31,1,3,B,0,22,18,19,25,R
54336,54337,18-30,Female,Advanced,15,16,4,36,34,9,32,10,4,B,10,16,30,9,15,R
54337,54338,18-30,Female,Advanced,45,6,18,94,70,46,62,4,2,B,8,30,10,7,14,R
77898,77899,18-30,Female,Advanced,6,13,0,81,51,3,92,2,2,C,14,23,37,2,30,R
10357,10358,18-30,Female,Advanced,12,16,11,43,67,76,37,9,2,A,10,0,31,13,23,R
10354,10355,18-30,Female,Advanced,42,23,2,57,53,26,55,6,1,C,5,26,27,7,20,D
77909,77910,18-30,Female,Advanced,8,30,6,10,39,56,2,8,0,A,0,3,14,16,2,D
75320,75321,18-30,Female,Advanced,41,7,4,64,36,27,22,3,1,C,1,9,1,9,18,R
75310,75311,18-30,Female,Advanced,46,9,25,25,77,80,91,10,3,B,14,26,29,3,24,D
7995,7996,18-30,Female,Advanced,12,16,25,19,93,35,74,10,4,A,4,14,26,7,9,D
10348,10349,18-30,Female,Advanced,19,6,16,86,60,92,65,0,0,A,18,28,8,4,1,R
85168,85169,18-30,Female,Advanced,45,19,9,94,86,99,92,4,0,B,9,26,39,1,5,R
7986,7987,18-30,Female,Advanced,46,22,6,56,87,59,0,6,2,A,11,21,1,13,26,R
7975,7976,18-30,Female,Advanced,42,19,6,20,89,7,85,7,0,C,13,32,1,14,1,R
53132,53133,18-30,Female,Advanced,41,16,3,19,68,57,63,3,0,A,4,21,40,6,10,D
76256,76257,18-30,Female,Advanced,36,11,5,74,5,85,75,2,3,B,9,12,28,14,6,R
8072,8073,18-30,Female,Advanced,12,28,18,68,3,97,91,1,2,B,4,20,41,18,20,R
11764,11765,18-30,Female,Advanced,21,17,9,33,89,16,2,3,1,C,3,19,24,6,19,D
7918,7919,18-30,Female,Advanced,42,26,21,73,46,3,3,5,0,B,14,12,21,4,6,D
54848,54849,18-30,Female,Advanced,40,9,16,14,94,47,7,5,3,A,10,33,43,11,22,D
83953,83954,18-30,Female,Advanced,33,13,16,45,76,81,92,9,1,C,2,7,39,8,10,D
54370,54371,18-30,Female,Advanced,10,0,18,23,7,79,14,7,1,B,5,30,27,12,18,R
78059,78060,18-30,Female,Advanced,49,10,2,69,92,40,99,7,2,C,3,23,48,13,8,R
43042,43043,18-30,Female,Advanced,15,19,1,41,70,7,21,8,1,B,2,33,34,14,2,D
7839,7840,18-30,Female,Advanced,22,17,9,1,50,19,16,7,1,B,0,16,42,7,0,D
7831,7832,18-30,Female,Advanced,33,30,6,30,29,96,31,3,0,A,11,36,42,17,17,R
98365,98366,18-30,Female,Advanced,43,0,12,87,80,54,78,2,0,A,11,25,40,1,16,D
97772,97773,18-30,Female,Advanced,22,24,20,0,36,67,51,5,3,C,18,29,38,9,8,D
42103,42104,18-30,Female,Advanced,14,19,18,89,16,68,52,3,0,B,5,8,25,0,5,D
11850,11851,18-30,Female,Advanced,27,9,13,26,88,97,91,1,4,B,18,35,30,18,9,D
42106,42107,18-30,Female,Advanced,33,28,24,84,65,44,15,4,1,A,6,13,46,19,4,R
9467,9468,18-30,Female,Advanced,31,14,16,50,90,78,37,2,3,C,8,19,26,2,15,D
41414,41415,18-30,Female,Advanced,44,2,8,34,12,39,53,2,0,C,16,26,14,9,22,D
54062,54063,18-30,Female,Advanced,4,25,24,23,12,0,8,5,4,C,14,9,20,0,1,R
43041,43042,18-30,Female,Advanced,45,2,6,42,78,75,91,4,4,A,17,22,1,3,22,R
7817,7818,18-30,Female,Advanced,9,9,24,49,39,98,54,6,4,A,14,8,12,19,12,D
78077,78078,18-30,Female,Advanced,22,19,1,30,95,83,39,2,3,C,3,18,38,9,23,R
11871,11872,18-30,Female,Advanced,32,23,14,60,59,37,37,8,1,B,14,1,31,2,3,D
11872,11873,18-30,Female,Advanced,18,28,2,45,51,64,77,10,0,A,14,22,10,1,4,D
41411,41412,18-30,Female,Advanced,6,14,0,1,35,88,14,0,4,B,6,13,2,1,30,R
44152,44153,18-30,Female,Advanced,22,16,14,64,46,14,0,4,1,C,7,3,42,0,7,D
41398,41399,18-30,Female,Advanced,4,25,8,68,46,71,26,7,1,A,14,18,47,10,30,R
76892,76893,18-30,Female,Advanced,24,4,7,88,31,11,90,8,4,B,5,3,31,6,20,D
7798,7799,18-30,Female,Advanced,16,25,10,93,69,37,37,3,0,B,6,34,41,4,5,D
54134,54135,18-30,Female,Advanced,42,19,15,26,69,5,22,3,3,C,10,0,37,1,17,R
76882,76883,18-30,Female,Advanced,38,30,15,1,93,25,82,8,0,B,18,32,23,11,3,D
42528,42529,18-30,Female,Advanced,5,25,1,67,50,83,88,9,2,A,10,21,32,16,20,D
42113,42114,18-30,Female,Advanced,29,29,0,5,20,69,65,3,2,B,18,22,12,1,29,D
44172,44173,18-30,Female,Advanced,23,28,24,3,97,68,67,6,3,B,3,25,18,19,3,R
44144,44145,18-30,Female,Advanced,45,12,13,8,67,73,50,10,4,C,17,36,36,20,4,R
10202,10203,18-30,Female,Advanced,29,17,3,47,63,90,22,1,1,A,13,23,23,7,21,R
44109,44110,18-30,Female,Advanced,36,29,23,71,48,94,29,0,0,B,6,6,45,2,16,D
53068,53069,18-30,Female,Advanced,45,11,14,75,31,79,2,3,3,A,14,26,38,11,26,D
11766,11767,18-30,Female,Advanced,17,5,8,12,36,3,57,0,3,B,10,26,33,1,5,D
90121,90122,18-30,Female,Advanced,6,0,18,92,81,67,93,6,1,B,13,20,15,4,14,R
11771,11772,18-30,Female,Advanced,41,3,21,21,36,28,95,5,0,A,7,23,34,16,29,D
54037,54038,18-30,Female,Advanced,17,4,21,28,56,9,10,2,3,C,2,20,47,18,5,R
41507,41508,18-30,Female,Advanced,40,20,1,70,82,70,62,10,1,C,10,7,3,20,19,R
77989,77990,18-30,Female,Advanced,38,28,11,31,96,57,40,0,4,B,5,16,43,7,9,R
41499,41500,18-30,Female,Advanced,8,1,12,40,32,75,42,6,4,A,13,30,34,4,12,D
54798,54799,18-30,Female,Advanced,49,8,24,75,66,12,32,0,1,C,11,34,47,19,2,D
53671,53672,18-30,Female,Advanced,19,23,16,51,73,47,20,1,1,A,5,27,22,18,20,D
10825,10826,18-30,Female,Advanced,40,9,3,22,88,10,7,5,4,C,5,32,37,10,4,R
53673,53674,18-30,Female,Advanced,1,13,16,30,45,8,39,3,0,C,10,7,49,10,20,D
41451,41452,18-30,Female,Advanced,10,27,12,83,50,7,68,9,2,C,15,22,36,10,6,R
76923,76924,18-30,Female,Advanced,27,15,15,76,53,67,8,7,0,C,4,18,19,8,11,R
10207,10208,18-30,Female,Advanced,18,24,2,81,25,24,93,4,4,C,0,17,1,16,10,D
85402,85403,18-30,Female,Advanced,46,12,25,11,44,75,58,1,0,C,8,15,5,3,3,R
54162,54163,18-30,Female,Advanced,31,0,13,69,91,21,0,3,2,A,16,10,7,2,0,D
98357,98358,18-30,Female,Advanced,33,28,4,45,44,39,62,9,3,C,6,31,45,20,4,D
77995,77996,18-30,Female,Advanced,12,21,2,38,71,43,37,10,2,C,18,9,35,11,29,D
54833,54834,18-30,Female,Advanced,38,14,22,5,82,51,63,2,1,C,12,29,43,19,15,R
43047,43048,18-30,Female,Advanced,1,28,14,85,14,68,13,4,0,C,16,17,20,15,13,R
42585,42586,18-30,Female,Advanced,33,15,16,27,85,11,0,1,3,B,15,34,33,3,2,D
7883,7884,18-30,Female,Advanced,39,2,7,20,31,61,70,6,2,A,0,31,26,5,3,R
7882,7883,18-30,Female,Advanced,1,29,20,17,52,29,18,9,1,B,2,0,9,14,18,R
10211,10212,18-30,Female,Advanced,2,3,16,72,76,53,71,8,3,B,9,10,14,20,3,R
75231,75232,18-30,Female,Advanced,40,0,1,69,33,16,32,6,0,B,14,22,50,7,23,D
10273,10274,18-30,Female,Advanced,12,15,3,21,52,35,97,5,3,B,5,1,49,18,6,R
76865,76866,18-30,Female,Advanced,42,9,24,24,4,86,4,8,0,B,4,10,34,9,5,R
76918,76919,18-30,Female,Advanced,30,9,9,83,83,62,8,5,0,B,10,30,16,2,13,D
78012,78013,18-30,Female,Advanced,1,21,16,87,83,94,1,6,1,C,17,2,21,5,29,R
11839,11840,18-30,Female,Advanced,44,5,11,66,35,34,20,1,4,B,17,35,39,1,0,D
9481,9482,18-30,Female,Advanced,34,28,2,2,66,80,75,5,3,B,14,24,22,12,22,R
76300,76301,18-30,Female,Advanced,3,21,17,2,48,96,45,2,3,B,1,30,7,2,13,D
77881,77882,18-30,Female,Advanced,31,27,6,63,68,38,44,10,1,A,15,4,15,14,22,R
76092,76093,18-30,Female,Advanced,7,3,3,44,12,6,10,0,0,C,9,8,47,17,5,D
76073,76074,18-30,Female,Advanced,22,25,9,48,45,55,58,6,3,B,0,18,35,12,14,D
10468,10469,18-30,Female,Advanced,17,24,0,0,97,67,12,1,4,A,8,30,39,20,28,D
76960,76961,18-30,Female,Advanced,7,27,5,29,82,36,83,6,2,C,0,33,13,3,23,D
75379,75380,18-30,Female,Advanced,29,5,24,25,50,55,57,8,2,B,2,14,35,10,24,R
8262,8263,18-30,Female,Advanced,22,27,2,84,16,38,98,9,2,B,4,13,49,17,19,R
10463,10464,18-30,Female,Advanced,40,17,0,43,65,87,45,8,3,B,1,26,2,16,9,D
98293,98294,18-30,Female,Advanced,46,27,13,8,5,29,78,6,1,C,8,21,27,19,19,R
42053,42054,18-30,Female,Advanced,22,12,10,10,69,33,43,0,4,B,14,20,36,4,28,D
77654,77655,18-30,Female,Advanced,36,12,17,2,95,1,80,7,1,C,3,29,42,9,22,D
10045,10046,18-30,Female,Advanced,12,27,2,5,2,12,58,9,0,A,0,4,30,1,30,D
54406,54407,18-30,Female,Advanced,8,13,16,77,80,61,85,4,3,B,7,12,0,19,22,D
42348,42349,18-30,Female,Advanced,0,14,23,8,95,13,66,3,2,A,7,30,50,13,16,D
76964,76965,18-30,Female,Advanced,34,26,11,93,3,58,6,0,0,C,10,18,10,14,22,D
54765,54766,18-30,Female,Advanced,49,8,6,57,32,75,27,3,4,A,16,26,23,20,8,R
85199,85200,18-30,Female,Advanced,34,7,20,84,88,10,3,0,3,B,7,3,31,12,16,R
10449,10450,18-30,Female,Advanced,39,13,21,45,8,13,10,3,2,B,0,15,28,4,24,R
42681,42682,18-30,Female,Advanced,22,11,8,27,84,80,13,1,0,B,1,32,46,8,22,R
41680,41681,18-30,Female,Advanced,20,8,8,95,84,81,29,7,3,C,17,25,22,2,13,D
43887,43888,18-30,Female,Advanced,48,15,24,35,86,15,49,3,4,A,4,8,49,16,9,D
42680,42681,18-30,Female,Advanced,35,16,23,69,13,75,36,3,0,A,2,9,13,12,15,R
54014,54015,18-30,Female,Advanced,7,4,18,91,74,94,99,4,4,C,17,26,32,4,1,R
97769,97770,18-30,Female,Advanced,46,16,16,100,30,2,1,9,2,C,13,14,24,12,26,D
92236,92237,18-30,Female,Advanced,34,27,17,2,77,94,11,6,0,A,17,19,45,4,16,R
43136,43137,18-30,Female,Advanced,47,12,23,49,3,2,90,6,2,A,2,29,45,15,16,R
43795,43796,18-30,Female,Advanced,25,21,20,48,65,39,89,6,0,B,16,36,23,15,22,D
77680,77681,18-30,Female,Advanced,9,26,12,28,31,65,31,1,4,A,4,21,0,1,13,R
11563,11564,18-30,Female,Advanced,50,27,3,43,7,11,70,0,0,C,16,27,17,13,26,D
10077,10078,18-30,Female,Advanced,23,27,17,9,33,93,41,0,0,A,10,2,34,8,22,D
9253,9254,18-30,Female,Advanced,18,28,18,74,99,61,16,2,1,C,14,22,17,12,16,D
54692,54693,18-30,Female,Advanced,6,24,7,87,89,26,21,7,2,C,15,35,29,12,2,D
43812,43813,18-30,Female,Advanced,10,20,11,31,93,55,41,10,0,C,6,24,15,2,10,D
8322,8323,18-30,Female,Advanced,26,0,16,42,68,38,30,10,1,C,17,30,24,16,16,R
53988,53989,18-30,Female,Advanced,8,8,24,1,88,19,98,4,2,B,0,19,27,6,12,D
90096,90097,18-30,Female,Advanced,17,7,12,29,36,49,24,0,0,C,2,6,21,7,18,D
54207,54208,18-30,Female,Advanced,22,17,3,23,7,6,39,1,2,B,7,3,46,4,7,D
43814,43815,18-30,Female,Advanced,23,25,16,12,18,43,6,5,3,A,1,20,30,10,6,R
97753,97754,18-30,Female,Advanced,15,20,25,26,43,6,57,10,4,A,8,28,13,16,26,R
76364,76365,18-30,Female,Advanced,15,9,15,12,60,14,16,3,3,C,11,11,30,17,8,D
53226,53227,18-30,Female,Advanced,11,10,6,50,10,34,8,10,0,C,1,6,14,11,25,R
75412,75413,18-30,Female,Advanced,36,23,14,94,82,38,22,1,1,C,8,6,30,13,4,D
8336,8337,18-30,Female,Advanced,19,17,23,97,77,20,45,1,2,A,8,32,30,3,1,R
8292,8293,18-30,Female,Advanced,35,0,22,43,15,30,39,3,2,A,13,24,24,9,30,D
97615,97616,18-30,Female,Advanced,14,2,25,42,22,97,6,3,1,B,6,2,26,16,20,R
9237,9238,18-30,Female,Advanced,16,12,10,12,98,29,24,6,0,C,12,15,25,5,27,R
43847,43848,18-30,Female,Advanced,30,7,3,47,28,17,18,10,0,B,10,10,16,4,5,D
43139,43140,18-30,Female,Advanced,41,25,19,98,78,75,67,6,1,A,18,12,2,10,28,D
76357,76358,18-30,Female,Advanced,2,9,15,38,88,70,73,10,0,C,16,4,45,13,27,R
41699,41700,18-30,Female,Advanced,31,27,17,43,36,18,3,6,1,B,18,12,32,12,13,D
11510,11511,18-30,Female,Advanced,49,15,20,10,56,30,34,9,0,C,9,4,39,11,24,R
43853,43854,18-30,Female,Advanced,19,19,23,40,95,17,2,4,3,A,16,4,27,4,10,D
97754,97755,18-30,Female,Advanced,11,28,25,70,29,93,82,3,1,C,11,20,7,13,8,D
8338,8339,18-30,Female,Advanced,4,29,18,23,63,20,3,10,0,B,11,11,45,12,10,D
77727,77728,18-30,Female,Advanced,40,3,17,98,66,6,70,1,1,C,1,18,43,15,5,D
75827,75828,18-30,Female,Advanced,30,1,3,2,48,30,87,7,3,C,1,18,49,6,12,R
89981,89982,18-30,Female,Advanced,25,10,2,42,12,5,84,8,1,B,7,5,35,15,24,R
75398,75399,18-30,Female,Advanced,3,17,6,99,72,39,55,6,4,B,5,32,35,3,2,R
91996,91997,18-30,Female,Advanced,17,24,6,86,1,49,17,5,1,A,5,7,29,8,15,R
8384,8385,18-30,Female,Advanced,45,23,14,16,53,16,58,2,0,A,10,22,43,6,0,D
75829,75830,18-30,Female,Advanced,8,23,11,48,12,100,20,7,4,C,10,26,21,8,23,R
53925,53926,18-30,Female,Advanced,3,13,24,78,95,35,26,6,2,C,0,6,0,2,24,R
77787,77788,18-30,Female,Advanced,23,27,6,60,93,53,32,6,3,C,11,12,49,2,21,R
11491,11492,18-30,Female,Advanced,19,27,11,28,42,4,61,7,1,A,15,15,41,14,30,D
53162,53163,18-30,Female,Advanced,2,1,23,40,38,46,59,2,3,B,10,18,10,14,20,D
98042,98043,18-30,Female,Advanced,30,23,8,48,86,81,83,0,2,A,12,19,40,20,30,D
11483,11484,18-30,Female,Advanced,47,5,15,49,89,12,7,2,1,A,0,19,23,20,28,R
8111,8112,18-30,Female,Advanced,23,24,10,61,7,33,58,6,2,A,12,11,31,7,19,D
77811,77812,18-30,Female,Advanced,35,26,8,27,68,26,33,4,4,B,13,14,24,0,0,D
76841,76842,18-30,Female,Advanced,39,8,3,86,77,9,76,7,4,B,2,27,22,17,18,R
42634,42635,18-30,Female,Advanced,5,21,22,31,36,14,48,4,0,C,12,9,2,7,1,D
75344,75345,18-30,Female,Advanced,37,24,3,6,0,87,81,5,4,A,7,24,26,20,12,D
