,Player ID,Age Group,Gender,Skill Level,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente
66142,66143,31-45,Male,Advanced,17,19,2,41,38,27,44,9,1,C,12,25,39,1,30,R
34120,34121,31-45,Male,Advanced,46,7,2,54,3,75,70,0,2,A,9,29,34,2,30,D
34127,34128,31-45,Male,Advanced,43,9,15,21,72,66,6,9,2,C,0,16,6,9,28,R
34134,34135,31-45,Male,Advanced,50,4,4,78,30,4,86,10,2,A,18,11,28,4,1,D
66131,66132,31-45,Male,Advanced,27,4,24,49,58,30,68,4,2,B,0,14,12,20,9,D
66129,66130,31-45,Male,Advanced,31,13,3,1,15,52,19,4,3,B,7,21,8,5,10,D
66121,66122,31-45,Male,Advanced,39,15,6,42,88,99,36,3,0,C,6,14,30,10,0,D
34173,34174,31-45,Male,Advanced,44,3,10,18,49,100,70,4,3,C,17,6,46,10,17,D
34178,34179,31-45,Male,Advanced,32,12,2,57,82,51,29,3,1,B,18,33,24,7,25,R
93827,93828,31-45,Male,Advanced,11,28,1,2,0,38,96,7,1,C,6,28,5,15,13,D
66070,66071,31-45,Male,Advanced,0,25,11,32,18,32,5,0,1,A,16,11,5,15,26,D
6708,6709,31-45,Male,Advanced,27,23,0,24,18,45,66,8,0,B,4,17,7,6,25,R
66042,66043,31-45,Male,Advanced,5,1,5,29,85,82,100,2,3,C,4,2,8,3,23,D
66029,66030,31-45,Male,Advanced,37,20,22,94,78,11,43,6,0,B,15,19,17,10,17,D
66307,66308,31-45,Male,Advanced,10,5,3,11,39,28,54,10,3,B,12,7,7,18,18,D
6703,6704,31-45,Male,Advanced,43,27,18,22,30,14,69,1,2,C,0,15,35,7,8,R
6818,6819,31-45,Male,Advanced,1,7,1,42,80,67,48,5,2,B,15,7,15,17,8,D
66344,66345,31-45,Male,Advanced,14,1,1,100,45,24,84,8,1,A,5,26,24,15,10,D
66561,66562,31-45,Male,Advanced,42,23,7,54,39,6,55,6,4,A,6,35,8,15,2,D
33772,33773,31-45,Male,Advanced,2,26,22,11,95,91,78,5,0,A,15,16,45,12,10,R
33773,33774,31-45,Male,Advanced,1,26,4,55,77,74,66,1,1,A,17,17,7,1,18,R
93512,93513,31-45,Male,Advanced,20,17,9,90,34,95,4,8,1,A,14,31,12,17,16,R
2354,2355,31-45,Male,Advanced,35,29,22,24,74,84,63,5,2,C,6,2,34,10,26,R
66508,66509,31-45,Male,Advanced,44,17,18,49,48,72,31,5,2,A,16,23,9,7,18,D
33823,33824,31-45,Male,Advanced,31,21,10,77,39,23,22,5,2,C,11,24,40,2,3,R
6870,6871,31-45,Male,Advanced,22,16,18,92,7,10,15,3,0,C,8,33,10,14,6,D
66499,66500,31-45,Male,Advanced,43,24,11,37,96,37,23,8,4,B,6,1,37,4,22,D
6868,6869,31-45,Male,Advanced,7,6,0,30,94,69,3,10,2,B,9,14,50,7,12,R
66494,66495,31-45,Male,Advanced,9,30,20,60,32,4,4,7,0,C,8,18,38,9,15,R
33873,33874,31-45,Male,Advanced,22,7,6,99,85,99,36,3,4,B,9,23,3,7,30,D
44166,44167,31-45,Male,Advanced,17,28,18,59,9,20,1,7,4,C,17,26,46,20,4,R
97693,97694,31-45,Male,Advanced,4,14,17,5,57,61,11,6,3,C,5,36,20,18,25,D
66452,66453,31-45,Male,Advanced,32,5,7,35,18,62,58,7,1,B,7,15,24,9,23,D
93607,93608,31-45,Male,Advanced,43,21,9,64,32,61,75,10,2,A,13,11,44,17,0,R
66383,66384,31-45,Male,Advanced,29,24,9,92,43,46,77,5,3,B,10,2,15,17,30,R
6832,6833,31-45,Male,Advanced,50,3,8,42,81,43,8,4,3,A,18,5,26,9,9,D
66378,66379,31-45,Male,Advanced,41,2,22,92,66,37,36,1,1,A,16,10,3,0,14,D
66371,66372,31-45,Male,Advanced,25,13,20,92,54,61,65,10,2,C,3,8,31,14,18,R
33937,33938,31-45,Male,Advanced,38,25,8,65,78,11,64,5,2,A,8,30,39,7,4,R
44153,44154,31-45,Male,Advanced,31,23,9,73,53,65,34,8,3,C,1,2,8,4,16,D
55638,55639,31-45,Male,Advanced,35,0,21,80,35,64,52,3,2,A,4,23,40,8,29,D
33971,33972,31-45,Male,Advanced,35,24,15,61,77,1,5,10,4,B,5,34,0,13,2,D
66347,66348,31-45,Male,Advanced,16,6,12,10,39,6,97,10,2,A,14,29,7,10,3,R
44130,44131,31-45,Male,Advanced,46,14,9,34,55,21,16,4,3,B,11,21,7,5,17,R
64214,64215,31-45,Male,Advanced,22,8,14,94,10,82,79,8,1,A,4,32,28,4,12,D
97664,97665,31-45,Male,Advanced,30,20,21,67,2,36,64,7,1,A,5,18,26,7,11,D
34248,34249,31-45,Male,Advanced,4,26,7,37,56,25,12,5,1,B,15,22,20,12,19,R
65698,65699,31-45,Male,Advanced,7,6,8,53,21,77,39,3,2,A,0,19,2,4,26,D
65678,65679,31-45,Male,Advanced,38,19,2,73,91,66,54,3,3,C,15,34,39,4,25,R
34544,34545,31-45,Male,Advanced,2,12,12,21,46,18,51,9,4,A,18,23,14,4,2,R
6593,6594,31-45,Male,Advanced,19,30,18,2,100,73,12,6,0,A,12,21,14,6,27,D
65671,65672,31-45,Male,Advanced,37,20,7,35,46,98,95,9,1,B,10,21,15,1,9,D
34595,34596,31-45,Male,Advanced,31,28,21,0,91,93,4,3,4,A,16,14,30,19,7,R
65620,65621,31-45,Male,Advanced,17,1,18,32,5,98,37,7,2,B,3,16,35,2,2,D
65614,65615,31-45,Male,Advanced,12,30,17,84,46,87,26,10,0,C,6,34,7,20,27,R
55752,55753,31-45,Male,Advanced,3,21,24,91,81,57,42,8,2,B,5,10,10,3,18,D
34624,34625,31-45,Male,Advanced,21,27,9,1,38,37,95,9,1,B,7,18,44,18,18,R
65612,65613,31-45,Male,Advanced,22,8,16,37,53,15,48,4,1,C,17,2,27,2,2,D
6560,6561,31-45,Male,Advanced,4,12,10,51,38,55,82,4,3,A,4,3,9,4,21,R
34669,34670,31-45,Male,Advanced,46,1,20,1,0,50,11,0,3,C,14,12,8,15,26,R
94024,94025,31-45,Male,Advanced,8,26,9,64,85,8,71,10,1,C,11,12,1,5,8,R
2443,2444,31-45,Male,Advanced,19,5,6,89,12,81,63,5,0,B,16,20,13,10,0,D
34698,34699,31-45,Male,Advanced,41,3,13,63,93,89,4,8,2,B,0,26,39,18,19,R
55801,55802,31-45,Male,Advanced,0,26,8,55,38,56,83,5,4,C,0,35,8,11,3,D
34711,34712,31-45,Male,Advanced,4,2,9,11,45,19,77,4,0,B,11,0,17,1,19,D
6510,6511,31-45,Male,Advanced,48,28,22,8,61,95,54,10,4,B,17,19,13,20,26,R
34730,34731,31-45,Male,Advanced,42,11,1,31,83,33,0,6,3,A,16,33,24,8,19,R
65533,65534,31-45,Male,Advanced,3,11,22,18,30,25,31,0,1,C,18,27,48,16,29,D
43909,43910,31-45,Male,Advanced,4,16,20,80,10,54,13,0,1,A,0,4,45,12,27,D
34774,34775,31-45,Male,Advanced,0,11,14,16,62,46,22,7,3,B,18,29,12,5,30,D
94058,94059,31-45,Male,Advanced,0,9,18,20,73,65,56,3,0,B,11,9,9,14,8,D
6497,6498,31-45,Male,Advanced,4,3,22,72,58,57,29,5,2,C,7,2,7,8,23,D
65710,65711,31-45,Male,Advanced,11,16,7,30,61,12,58,9,4,C,12,31,42,0,14,R
66015,66016,31-45,Male,Advanced,29,24,2,8,55,54,80,2,0,C,16,32,4,4,5,R
34492,34493,31-45,Male,Advanced,22,11,5,34,43,0,17,7,3,B,16,33,19,10,15,R
34476,34477,31-45,Male,Advanced,47,21,14,1,7,26,19,3,2,A,13,2,33,18,3,D
65980,65981,31-45,Male,Advanced,31,27,7,91,23,35,62,8,3,A,12,26,13,4,10,D
34255,34256,31-45,Male,Advanced,20,19,14,15,19,16,76,10,4,C,10,16,19,5,29,D
6684,6685,31-45,Male,Advanced,36,14,9,59,86,53,2,10,3,C,4,18,6,8,5,R
34263,34264,31-45,Male,Advanced,44,28,0,5,75,100,58,1,3,A,2,0,48,1,24,R
34267,34268,31-45,Male,Advanced,40,12,0,12,79,22,25,9,4,B,8,26,37,15,5,D
93871,93872,31-45,Male,Advanced,21,19,12,58,74,37,49,1,1,C,12,26,36,4,20,D
93892,93893,31-45,Male,Advanced,4,15,17,21,91,77,38,10,0,B,11,28,32,16,0,R
65908,65909,31-45,Male,Advanced,11,0,17,8,18,16,29,5,2,B,17,31,14,18,6,R
34311,34312,31-45,Male,Advanced,35,16,5,26,43,100,59,5,4,B,11,11,21,5,6,R
65906,65907,31-45,Male,Advanced,15,26,2,76,13,56,16,6,1,C,18,34,21,1,26,R
34334,34335,31-45,Male,Advanced,24,23,22,23,30,73,1,5,2,B,12,16,31,17,8,D
65889,65890,31-45,Male,Advanced,40,13,11,29,89,52,52,8,0,A,10,25,24,10,15,D
97652,97653,31-45,Male,Advanced,28,15,7,6,50,2,78,5,0,B,11,5,3,2,11,D
44045,44046,31-45,Male,Advanced,19,7,12,5,35,80,2,10,0,B,8,1,30,9,17,D
55709,55710,31-45,Male,Advanced,9,16,23,44,70,20,12,6,1,A,4,3,45,7,9,D
44021,44022,31-45,Male,Advanced,0,2,23,48,32,25,4,6,4,A,2,20,41,19,30,R
6637,6638,31-45,Male,Advanced,37,14,7,31,51,91,72,10,0,B,0,23,29,9,27,D
93917,93918,31-45,Male,Advanced,49,0,6,18,30,53,100,7,1,C,3,5,6,18,29,R
44000,44001,31-45,Male,Advanced,13,7,9,79,17,77,88,7,3,C,6,6,37,8,2,R
65793,65794,31-45,Male,Advanced,34,17,5,27,100,79,49,0,3,B,14,15,34,16,17,D
93928,93929,31-45,Male,Advanced,0,10,6,97,21,16,52,8,1,A,1,27,2,16,18,D
34434,34435,31-45,Male,Advanced,46,28,0,78,35,26,98,6,1,B,6,22,13,19,12,D
43999,44000,31-45,Male,Advanced,5,17,22,29,93,33,51,7,0,B,7,2,38,18,19,D
34446,34447,31-45,Male,Advanced,18,22,1,94,5,0,69,1,2,B,16,8,45,7,7,R
65761,65762,31-45,Male,Advanced,10,12,8,13,8,51,77,3,3,C,4,33,33,8,28,R
65755,65756,31-45,Male,Advanced,35,25,10,37,83,76,13,5,2,C,10,36,42,20,19,R
35910,35911,31-45,Male,Advanced,43,1,15,83,83,59,29,5,0,C,2,23,13,19,15,D
94520,94521,31-45,Male,Advanced,44,27,21,85,13,34,83,0,1,A,12,14,16,18,13,R
35936,35937,31-45,Male,Advanced,11,25,16,95,28,71,100,0,1,A,12,2,41,19,11,R
5439,5440,31-45,Male,Advanced,28,15,15,1,12,31,82,2,3,C,4,21,10,4,9,D
2767,2768,31-45,Male,Advanced,35,30,1,56,60,77,46,9,0,B,11,23,39,19,14,R
37249,37250,31-45,Male,Advanced,38,5,19,43,75,9,64,0,3,B,13,15,2,3,29,R
37274,37275,31-45,Male,Advanced,49,29,16,60,7,51,71,0,0,A,9,35,1,15,7,D
2785,2786,31-45,Male,Advanced,3,25,0,64,57,84,12,7,0,A,1,6,32,17,12,D
62732,62733,31-45,Male,Advanced,35,30,2,76,27,40,34,2,3,B,15,16,7,15,30,D
62727,62728,31-45,Male,Advanced,38,12,18,99,72,99,0,9,0,B,13,7,39,19,12,R
62725,62726,31-45,Male,Advanced,17,12,11,99,50,75,39,10,0,B,11,14,31,3,16,D
43171,43172,31-45,Male,Advanced,7,27,16,17,2,30,73,2,0,B,6,14,10,5,10,D
37319,37320,31-45,Male,Advanced,40,20,19,80,88,93,47,2,0,C,0,14,13,15,3,D
62704,62705,31-45,Male,Advanced,44,15,3,41,52,16,47,2,0,B,18,22,29,7,21,R
97330,97331,31-45,Male,Advanced,27,0,20,2,26,77,49,2,4,B,5,7,50,14,15,R
37337,37338,31-45,Male,Advanced,50,9,24,93,51,14,57,9,4,C,11,19,34,3,19,D
62697,62698,31-45,Male,Advanced,29,16,19,62,19,29,37,7,4,A,14,26,29,14,21,D
37355,37356,31-45,Male,Advanced,20,16,7,26,30,69,78,9,1,C,11,33,28,7,29,R
37357,37358,31-45,Male,Advanced,41,21,21,24,71,79,53,6,1,B,2,31,6,15,28,R
37359,37360,31-45,Male,Advanced,33,21,5,97,54,90,90,6,3,C,13,17,41,14,22,D
62671,62672,31-45,Male,Advanced,37,6,22,84,68,13,59,2,1,C,6,13,45,6,1,D
62666,62667,31-45,Male,Advanced,12,2,12,60,71,94,68,6,4,C,7,34,36,7,17,R
43154,43155,31-45,Male,Advanced,24,30,5,48,71,71,58,9,4,C,6,13,32,15,23,D
37407,37408,31-45,Male,Advanced,14,7,13,19,34,59,54,2,0,A,16,33,50,16,13,D
62623,62624,31-45,Male,Advanced,2,6,19,39,74,13,93,4,4,B,4,27,10,18,14,R
62619,62620,31-45,Male,Advanced,15,18,10,30,49,15,30,8,1,B,8,4,50,17,30,D
43146,43147,31-45,Male,Advanced,15,25,18,1,81,46,46,10,4,B,8,25,44,19,10,D
37420,37421,31-45,Male,Advanced,32,21,15,35,60,91,69,3,3,A,17,24,47,15,16,D
62771,62772,31-45,Male,Advanced,50,30,2,35,17,71,67,8,0,A,16,33,2,18,3,D
62600,62601,31-45,Male,Advanced,18,15,4,57,45,31,29,9,0,C,0,18,24,14,13,D
62776,62777,31-45,Male,Advanced,0,16,24,49,41,96,93,4,4,B,4,14,39,1,24,D
5463,5464,31-45,Male,Advanced,8,30,8,97,12,41,76,5,1,A,18,17,22,7,14,R
94921,94922,31-45,Male,Advanced,9,7,17,59,63,19,50,4,2,B,0,10,28,17,10,R
37001,37002,31-45,Male,Advanced,41,29,7,13,34,72,75,2,3,A,4,3,6,15,1,D
37008,37009,31-45,Male,Advanced,6,7,4,35,64,100,3,5,3,C,4,6,41,17,14,D
62965,62966,31-45,Male,Advanced,50,26,1,87,36,7,24,5,1,A,13,4,6,1,8,R
37024,37025,31-45,Male,Advanced,9,26,17,0,46,39,55,3,0,A,0,35,43,10,30,R
5513,5514,31-45,Male,Advanced,36,23,22,97,51,56,93,6,3,A,12,13,4,1,25,D
56596,56597,31-45,Male,Advanced,9,11,24,67,44,42,25,3,4,A,16,34,16,20,15,D
37054,37055,31-45,Male,Advanced,36,21,5,54,9,61,56,10,1,A,10,29,2,20,22,R
56617,56618,31-45,Male,Advanced,10,12,21,60,7,22,12,3,4,A,6,21,18,14,6,D
56627,56628,31-45,Male,Advanced,19,2,21,84,75,66,34,7,4,A,7,5,39,14,8,R
62892,62893,31-45,Male,Advanced,23,3,3,73,88,94,92,5,3,A,14,24,39,10,25,D
56635,56636,31-45,Male,Advanced,22,11,24,68,89,1,91,1,1,C,11,15,45,14,22,D
5497,5498,31-45,Male,Advanced,21,5,0,65,43,17,14,5,3,B,8,31,19,16,10,D
56651,56652,31-45,Male,Advanced,44,30,15,59,47,92,20,9,0,B,13,23,35,12,1,R
62835,62836,31-45,Male,Advanced,31,30,17,85,60,73,77,3,1,A,7,30,31,9,5,D
43228,43229,31-45,Male,Advanced,48,12,8,29,99,7,50,8,1,B,0,25,27,13,7,R
56666,56667,31-45,Male,Advanced,38,21,4,23,20,0,5,2,4,A,1,3,13,5,21,D
62831,62832,31-45,Male,Advanced,40,5,23,79,25,70,44,0,3,A,2,16,11,17,14,R
37175,37176,31-45,Male,Advanced,43,14,21,18,61,45,54,3,2,A,7,26,47,11,4,R
5490,5491,31-45,Male,Advanced,17,15,17,8,29,80,54,1,2,B,6,33,28,12,17,D
56684,56685,31-45,Male,Advanced,4,17,17,48,58,78,34,10,1,A,15,6,17,17,13,R
5477,5478,31-45,Male,Advanced,23,23,7,10,70,8,41,5,3,A,12,0,47,19,5,D
37203,37204,31-45,Male,Advanced,22,13,8,9,50,19,64,4,2,B,3,27,13,5,23,R
94985,94986,31-45,Male,Advanced,33,17,9,51,86,8,33,0,4,B,4,28,32,5,10,R
37210,37211,31-45,Male,Advanced,22,15,1,19,71,18,73,3,1,A,5,11,40,16,19,D
62780,62781,31-45,Male,Advanced,7,9,5,32,98,13,54,5,3,A,1,17,10,11,6,D
5534,5535,31-45,Male,Advanced,49,15,6,56,55,47,72,8,2,A,10,15,38,20,23,D
37445,37446,31-45,Male,Advanced,8,10,1,87,99,89,26,4,2,A,0,25,10,11,21,D
43131,43132,31-45,Male,Advanced,7,15,18,40,68,61,0,4,0,B,10,31,6,2,29,D
97228,97229,31-45,Male,Advanced,40,20,19,44,91,82,73,8,0,A,16,19,24,9,18,D
37693,37694,31-45,Male,Advanced,35,25,4,92,65,60,37,7,3,A,4,24,37,5,23,D
62269,62270,31-45,Male,Advanced,39,3,8,30,48,26,56,5,0,B,13,27,42,14,8,R
62252,62253,31-45,Male,Advanced,12,1,1,83,77,97,45,5,4,B,1,30,10,18,26,D
95208,95209,31-45,Male,Advanced,36,14,2,66,56,67,51,6,0,B,1,2,39,19,16,R
62250,62251,31-45,Male,Advanced,32,8,8,2,24,57,47,7,4,C,11,18,1,6,8,R
37746,37747,31-45,Male,Advanced,36,24,16,80,65,58,61,5,1,C,11,22,28,0,16,D
37752,37753,31-45,Male,Advanced,7,20,5,33,99,78,71,5,2,C,1,1,4,11,25,R
43029,43030,31-45,Male,Advanced,41,25,23,35,37,74,27,4,1,A,3,23,27,8,1,R
5256,5257,31-45,Male,Advanced,45,21,14,87,60,94,96,5,1,C,10,10,26,17,23,R
37796,37797,31-45,Male,Advanced,18,21,17,9,79,83,85,8,1,A,1,26,23,1,30,D
43027,43028,31-45,Male,Advanced,2,7,9,49,16,33,48,4,3,B,14,6,10,12,1,R
95231,95232,31-45,Male,Advanced,10,9,24,83,35,88,77,0,0,C,4,23,21,8,19,R
62181,62182,31-45,Male,Advanced,23,20,10,1,58,15,25,4,0,A,8,36,39,9,24,R
97213,97214,31-45,Male,Advanced,36,10,17,49,8,24,47,7,4,C,15,30,37,17,8,D
37823,37824,31-45,Male,Advanced,39,30,21,11,44,83,53,6,3,C,10,35,15,20,24,D
95234,95235,31-45,Male,Advanced,9,29,6,83,50,5,88,5,3,C,12,26,13,1,30,R
62164,62165,31-45,Male,Advanced,5,4,4,87,62,54,76,9,1,B,4,7,28,19,2,D
56833,56834,31-45,Male,Advanced,4,28,15,96,4,61,89,2,1,A,9,1,10,11,5,R
95247,95248,31-45,Male,Advanced,0,5,24,86,18,47,75,0,4,B,18,20,3,4,1,D
62147,62148,31-45,Male,Advanced,45,23,19,99,67,83,38,4,3,A,3,18,18,9,24,R
37847,37848,31-45,Male,Advanced,14,12,19,43,18,17,24,6,3,A,10,8,24,2,21,D
56841,56842,31-45,Male,Advanced,29,5,22,68,97,9,97,4,3,B,13,35,20,17,5,R
5211,5212,31-45,Male,Advanced,32,26,7,13,57,79,78,9,0,A,10,15,4,19,30,R
62105,62106,31-45,Male,Advanced,49,16,19,57,56,9,80,1,4,B,9,12,3,20,15,D
5290,5291,31-45,Male,Advanced,31,10,6,46,56,8,6,8,3,C,18,20,43,16,1,R
95062,95063,31-45,Male,Advanced,29,25,5,47,93,92,97,10,4,A,15,9,25,8,14,D
37682,37683,31-45,Male,Advanced,7,15,10,94,3,31,20,8,4,A,12,2,35,0,9,R
97233,97234,31-45,Male,Advanced,36,26,16,93,24,7,16,8,1,A,16,17,15,10,25,R
95065,95066,31-45,Male,Advanced,1,9,10,86,62,13,53,7,2,C,17,32,39,19,8,R
56773,56774,31-45,Male,Advanced,33,10,19,62,79,5,90,4,0,C,0,7,28,2,9,D
62558,62559,31-45,Male,Advanced,40,12,17,18,56,3,82,4,2,B,3,14,35,1,28,R
62556,62557,31-45,Male,Advanced,19,3,13,54,54,48,43,7,3,C,8,8,37,11,2,D
62547,62548,31-45,Male,Advanced,2,21,9,0,100,6,90,10,0,C,2,31,18,1,1,R
2812,2813,31-45,Male,Advanced,38,2,7,30,79,30,50,0,2,C,14,27,5,1,12,R
37521,37522,31-45,Male,Advanced,31,12,21,98,22,58,62,1,0,A,5,9,47,12,22,D
62518,62519,31-45,Male,Advanced,5,13,17,74,12,10,75,0,3,C,12,13,24,17,13,D
37536,37537,31-45,Male,Advanced,37,19,13,38,70,64,41,4,3,C,9,17,50,12,0,R
95109,95110,31-45,Male,Advanced,5,0,7,64,71,14,48,7,4,C,16,14,2,1,5,R
62503,62504,31-45,Male,Advanced,43,29,24,58,2,36,61,3,3,B,8,2,1,12,13,D
43114,43115,31-45,Male,Advanced,47,19,21,97,51,99,21,4,1,C,9,19,45,6,15,R
56787,56788,31-45,Male,Advanced,14,29,13,42,74,72,66,6,4,B,15,21,0,20,17,D
95165,95166,31-45,Male,Advanced,21,12,11,75,20,89,48,8,4,C,4,1,11,20,11,D
62462,62463,31-45,Male,Advanced,33,25,10,51,36,8,11,4,4,C,7,3,36,2,16,R
5343,5344,31-45,Male,Advanced,8,23,13,4,75,41,69,2,4,B,11,34,29,8,17,D
5338,5339,31-45,Male,Advanced,21,17,16,7,3,67,5,7,4,B,11,28,4,15,30,D
37607,37608,31-45,Male,Advanced,32,11,23,74,31,59,86,3,1,B,18,7,1,20,18,R
5318,5319,31-45,Male,Advanced,24,24,22,86,31,85,11,10,2,B,12,20,6,9,29,R
62416,62417,31-45,Male,Advanced,17,25,7,63,73,25,27,4,3,B,18,2,21,10,1,R
5307,5308,31-45,Male,Advanced,23,24,22,9,48,89,38,5,2,C,12,24,10,17,27,D
5306,5307,31-45,Male,Advanced,26,26,4,20,1,47,20,0,0,B,11,26,7,5,12,R
2815,2816,31-45,Male,Advanced,13,2,4,9,71,90,87,3,1,A,2,3,15,7,0,R
62326,62327,31-45,Male,Advanced,48,12,10,67,67,35,11,4,3,A,4,9,41,20,16,R
43061,43062,31-45,Male,Advanced,40,21,0,53,68,83,73,10,4,B,14,27,26,8,7,R
37680,37681,31-45,Male,Advanced,28,2,21,83,12,60,64,6,2,A,11,12,46,9,22,D
62095,62096,31-45,Male,Advanced,12,7,2,49,85,0,91,6,2,A,7,17,24,7,17,D
5538,5539,31-45,Male,Advanced,44,29,11,74,68,87,69,8,2,A,1,19,7,0,1,R
63061,63062,31-45,Male,Advanced,1,10,14,37,30,7,1,7,2,A,16,19,10,0,30,D
36166,36167,31-45,Male,Advanced,48,17,17,71,78,38,12,8,4,B,2,16,36,12,27,R
56261,56262,31-45,Male,Advanced,0,3,11,77,27,22,33,7,4,B,3,3,40,19,19,D
36176,36177,31-45,Male,Advanced,48,4,19,17,77,96,10,2,3,A,16,0,4,17,27,R
36192,36193,31-45,Male,Advanced,23,20,14,96,57,57,36,1,3,B,12,11,44,17,6,R
36201,36202,31-45,Male,Advanced,49,10,17,82,43,72,60,9,4,A,12,6,3,17,18,R
36206,36207,31-45,Male,Advanced,36,21,13,14,10,94,64,1,3,C,10,8,8,13,25,R
36216,36217,31-45,Male,Advanced,36,2,17,81,60,6,56,1,4,C,12,20,18,9,25,D
36222,36223,31-45,Male,Advanced,45,5,1,86,73,95,70,0,1,B,11,33,45,17,28,D
36224,36225,31-45,Male,Advanced,17,25,19,60,49,80,13,1,4,B,0,29,31,5,19,R
94668,94669,31-45,Male,Advanced,3,7,13,96,88,26,42,3,4,A,8,17,16,10,15,D
63891,63892,31-45,Male,Advanced,40,2,4,89,7,68,76,8,4,A,13,14,13,2,17,R
5846,5847,31-45,Male,Advanced,26,30,12,53,84,58,90,7,1,C,7,28,12,18,0,D
5844,5845,31-45,Male,Advanced,32,28,18,58,23,3,32,7,3,C,10,34,14,5,9,D
63865,63866,31-45,Male,Advanced,1,30,16,58,8,54,67,3,4,B,8,36,40,2,25,R
56337,56338,31-45,Male,Advanced,38,25,2,43,10,68,83,2,1,C,10,5,0,0,16,R
36287,36288,31-45,Male,Advanced,10,14,16,74,34,91,78,2,2,B,9,14,6,12,0,D
2640,2641,31-45,Male,Advanced,14,7,2,25,13,55,62,8,4,C,7,34,8,1,25,D
63816,63817,31-45,Male,Advanced,36,6,6,82,48,30,22,0,4,B,11,34,48,2,14,R
2641,2642,31-45,Male,Advanced,30,6,2,23,17,52,91,7,0,A,8,23,22,8,8,D
5830,5831,31-45,Male,Advanced,19,23,17,46,93,38,39,6,2,B,16,4,34,9,6,D
5826,5827,31-45,Male,Advanced,35,4,18,83,51,18,73,1,0,A,12,27,37,20,10,R
63763,63764,31-45,Male,Advanced,36,27,21,4,91,80,8,2,0,C,11,6,11,14,29,R
63736,63737,31-45,Male,Advanced,8,15,0,9,34,83,15,10,3,B,3,30,5,8,25,D
43469,43470,31-45,Male,Advanced,19,12,7,5,37,100,85,7,2,B,3,13,20,14,28,D
5804,5805,31-45,Male,Advanced,26,2,19,47,15,59,54,2,3,B,18,35,42,8,3,R
36156,36157,31-45,Male,Advanced,28,12,12,24,5,18,23,8,2,A,10,27,16,1,27,R
5790,5791,31-45,Male,Advanced,14,26,0,39,96,61,14,0,3,C,0,1,22,20,28,R
36153,36154,31-45,Male,Advanced,32,4,1,43,80,12,32,1,2,C,5,35,28,12,19,R
63957,63958,31-45,Male,Advanced,10,10,8,85,35,60,84,0,1,A,6,21,6,16,15,R
6014,6015,31-45,Male,Advanced,37,24,2,22,83,29,51,6,0,C,5,21,5,16,1,R
5998,5999,31-45,Male,Advanced,23,23,22,19,31,58,91,5,3,B,10,19,38,2,7,D
5977,5978,31-45,Male,Advanced,34,17,3,93,92,76,25,3,2,A,6,1,23,19,19,D
64186,64187,31-45,Male,Advanced,26,2,21,49,65,40,48,1,3,C,5,2,47,13,8,D
35975,35976,31-45,Male,Advanced,24,8,0,9,4,94,54,6,3,A,4,31,13,9,18,D
64148,64149,31-45,Male,Advanced,18,23,18,100,29,5,99,8,2,A,4,8,39,5,1,D
94597,94598,31-45,Male,Advanced,45,28,4,91,26,22,66,8,3,A,9,15,29,3,11,R
94610,94611,31-45,Male,Advanced,43,29,20,5,85,100,88,4,1,C,2,20,27,8,15,R
36033,36034,31-45,Male,Advanced,47,14,9,97,38,13,30,4,2,A,15,24,23,12,8,R
64128,64129,31-45,Male,Advanced,42,29,10,32,32,69,41,1,2,A,0,25,35,5,15,D
5966,5967,31-45,Male,Advanced,48,25,18,82,20,34,44,6,2,A,5,26,36,1,27,D
64109,64110,31-45,Male,Advanced,25,12,25,10,79,56,5,2,3,B,1,19,23,19,22,R
94632,94633,31-45,Male,Advanced,34,28,4,10,26,94,19,1,0,A,9,13,3,5,6,R
5929,5930,31-45,Male,Advanced,35,21,17,98,45,49,64,1,3,C,5,35,5,12,13,D
64093,64094,31-45,Male,Advanced,43,2,9,68,18,63,8,5,2,C,11,18,17,0,8,R
2635,2636,31-45,Male,Advanced,20,16,2,80,31,0,16,6,4,B,3,1,9,5,25,D
36088,36089,31-45,Male,Advanced,39,27,20,63,78,88,68,4,1,C,18,3,21,2,2,R
64066,64067,31-45,Male,Advanced,27,16,1,19,79,18,25,2,3,B,10,7,6,2,17,R
64051,64052,31-45,Male,Advanced,30,18,1,99,32,68,86,7,1,A,13,2,46,8,6,D
43530,43531,31-45,Male,Advanced,36,6,23,71,82,74,24,8,1,C,2,25,16,4,16,D
64007,64008,31-45,Male,Advanced,2,16,5,60,53,42,80,4,0,B,4,11,13,16,20,R
5919,5920,31-45,Male,Advanced,41,4,6,51,7,12,15,10,1,B,0,35,50,15,17,D
63965,63966,31-45,Male,Advanced,5,10,15,49,8,76,100,3,0,B,11,26,13,13,8,D
36127,36128,31-45,Male,Advanced,8,21,1,95,58,92,13,6,4,C,18,26,30,15,29,D
43529,43530,31-45,Male,Advanced,21,6,8,56,82,14,71,0,0,C,1,18,11,0,26,D
63941,63942,31-45,Male,Advanced,41,17,14,42,24,69,65,3,1,C,6,13,14,14,28,R
